true species,guessed species,correct?
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus lyrata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus phellos,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus laurifolia,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus laurifolia,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus laurifolia,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus laurifolia,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus laurifolia,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus phellos,0
Quercus palustris,Quercus lyrata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus laurifolia,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus lyrata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus lyrata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus phellos,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus lyrata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus laurifolia,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus lyrata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus lyrata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Castanea dentata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Acer saccharum,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus palustris,Betula lenta,0
Quercus palustris,Betula lenta,0
Quercus palustris,Quercus stellata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus stellata,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus lyrata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus palustris,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Castanea dentata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus nigra,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Castanea dentata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus stellata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Castanea dentata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Castanea dentata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus stellata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Castanea dentata,0
Quercus accutissima,Quercus lyrata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus palustris,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Castanea dentata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus phellos,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
